episode_date,episode_theme,episode_url,track_number,title,artist,raw_title,notes,apple_music_url,apple_music_confidence,apple_music_track_name,apple_music_artist_name,apple_music_album_name
2016.01.17,Theme is... DESTINATION,https://www.j-wave.co.jp/original/travelling/160117.html,6,Oblivious,Aztec Camera,Oblivious / Aztec Camera,"スコットランド出身で男性アーティスト、ヴォーカル＆ギターのロディ・フレイムを中心とした

バンド、アズテック・カメラ。1983年にリリースされたファースト・アルバム『High Land, Hard Rain』から。",https://music.apple.com/us/album/oblivious/516579353?i=516579467&uo=4,100,Oblivious,Aztec Camera,"High Land, Hard Rain (Deluxe)"
2016.01.17,Theme is... DESTINATION,https://www.j-wave.co.jp/original/travelling/160117.html,7,It Doesn't Have To Be This Way,The Blow Monkeys,It Doesn't Have To Be This Way / The Blow Monkeys,スコットランド出身のヴォーカル＆ギター、Dr. ロバートを中心とした4人組バンド、ブロウ・モンキーズ。1987年のアルバム『She Was Only A Grocer’s Daughter』に収録されているこの曲は本国UKの他、当時、日本のFMラジオでもオンエアされました。,https://music.apple.com/us/album/it-doesnt-have-to-be-this-way/262573882?i=262574676&uo=4,100,It Doesn't Have to Be This Way,The Blow Monkeys,Atomic Lullabies: Very Best of the Blow Monkeys
2016.01.17,Theme is... DESTINATION,https://www.j-wave.co.jp/original/travelling/160117.html,8,Time (Clock Of The Heart),Culture CLub,Time (Clock Of The Heart) / Culture CLub,ユニークな個性をもった男性アーティスト、ボーイ・ジョージを中心にロンドンで結成され、1980年代にヒット曲を量産したカルチャー・クラブ。1982年リリースのデビュー・アルバム『Kissing To Be Clever』に収録されている曲です。,https://music.apple.com/us/album/time-clock-of-the-heart/714832683?i=714832723&uo=4,100,Time (Clock of the Heart),Culture Club,Greatest Hits
2016.01.17,Theme is... DESTINATION,https://www.j-wave.co.jp/original/travelling/160117.html,9,Pavane Pour Une Infante Defunte,William Orbit,Pavane Pour Une Infante Defunte / William Orbit,英ロンドン出身のアーティスト、ウィリアム・オービットが1995年にリリースしたアルバム『Pieces In A Modern Style』から、フランスの音楽家モーリス・ラヴェルが1899年に作曲したピアノ曲「亡き王女のためのパヴァーヌ」。,https://music.apple.com/us/album/pavane-pour-une-infante-defunte-album-version/83162479?i=83162427&uo=4,98,Pavane Pour Une Infante Defunte (Album Version),William Orbit,Pieces In A Modern Style
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,1,Melody Fair,Bee Gees,Melody Fair / Bee Gees,イギリス生まれのバリー、ロビン、モーリスのギブ３兄弟を中心としたヴォーカル・グループ、ビージーズ。1969年のアルバム『ODESSA』に収録されている曲で、1971年に映画『小さな恋のメロディ』の主題歌となって日本で大ヒットしました。,https://music.apple.com/us/album/melody-fair/1444077348?i=1444077751&uo=4,100,Melody Fair,Bee Gees,"Best of Bee Gees, Vol. 2"
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,2,I Know It's You,Donny Hathaway,I Know It's You / Donny Hathaway,米イリノイ州シカゴ出身の黒人男性R&Bシンガー、ダニー・ハサウェイ。この曲は1973年にリリースされたアルバム『Extension Of A Man』に収録。同作はダニーが生前、最後のアルバムとなっています。,https://music.apple.com/us/album/i-know-its-you/486399800?i=486399850&uo=4,100,I Know It's You,Donny Hathaway,Extension of a Man
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,3,F-Stop Blues,Jack Johnson,F-Stop Blues / Jack Johnson,ハワイ・オアフ島出身の男性シンガー・ソングライター、ジャック・ジョンソンが2001年にリリースした記念すべきデビュー・アルバム『Brushfire Fairytales』から。,https://music.apple.com/us/album/f-stop-blues/906900960?i=906901031&uo=4,100,F-Stop Blues,Jack Johnson,Brushfire Fairytales (Remastered) [Bonus Version]
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,4,Time After Time,Miles Davis,Time After Time / Miles Davis,「キング・オブ・ジャズ」こと、トランペット・プレーヤーのマイルス・デイヴィス。1985年リリースのアルバム『You’re Under Arrest』に収録されているシンディ・ローパーのカバー・ヴァージョンです。名演！,https://music.apple.com/us/album/time-after-time/185606603?i=185607787&uo=4,100,Time After Time,Miles Davis,The Best Of Miles Davis
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,5,君と旅行鞄,はちみつぱい,君と旅行鞄 / はちみつぱい,ヴォーカル＆ギターの鈴木慶一を中心としたバンドで、1970年代前半に約3年ほど活動した「はちみつぱい」が1973年にリリースした唯一のスタジオ・レコーディング・アルバム『センチメンタル通り』から。グループ解散後、ムーンライダーズが結成されました。,https://music.apple.com/jp/album/%E5%90%9B%E3%81%A8%E6%97%85%E8%A1%8C%E9%9E%84-%E3%83%88%E3%83%A9%E3%83%B3%E3%82%AF-2016-remaster/1678101234?i=1678101237&uo=4,98,君と旅行鞄 (トランク) [2016 Remaster],はちみつぱい,君と旅行鞄 (トランク) [2016 Remaster] - Single
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,6,Teardrops,Womack & Womack,Teardrops / Womack & Womack,黒人男性ヴォーカリストのセシルと、その妻リンダの二人からなるR&Bデュオ、ウーマック＆ウーマック。1988年リリースのアルバム『Conscience』に収録されている曲です。,https://music.apple.com/us/album/teardrops/1361759347?i=1361759637&uo=4,100,Teardrops,Womack & Womack,Conscience
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,7,Don't Get Me Wrong,Lily Allen,Don't Get Me Wrong / Lily Allen,ロンドン出身の女性シンガー・ソングライター、リリー・アレンによるザ・プリテンダーズのカバー・ヴァージョン。イギリスの「BBCラジオ」設立40周年を記念して2007年にリリースされたコンピレーション・アルバムに収録されています。,,0,,,
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,8,Spent Time,Durutti Column,Spent Time / Durutti Column,ロンドン出身のギタリスト＆キーボーディスト、ヴィニ・ライリーによるソロ・プロジェクト、ドゥルッティ・コラム。1983年リリースのアルバム『Another Setting』に収録されている曲です。,https://music.apple.com/us/album/spent-time/1320973954?i=1320974994&uo=4,94,Spent Time,The Durutti Column,Another Setting
2016.01.24,Theme is... EXAMINATION,https://www.j-wave.co.jp/original/travelling/160124.html,9,Little Girl Blue,Nina Simone,Little Girl Blue / Nina Simone,アメリカの黒人女性ヴォーカリスト、ニーナ・シモン。1958年にリリースされたアルバムのタイトル・トラック・・・ 心に沁みます！,https://music.apple.com/us/album/little-girl-blue/1436705314?i=1436705563&uo=4,100,Little Girl Blue,Nina Simone,Little Girl Blue (Remastered)
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,1,(They Long To Be) Close To You,Carpenters,(They Long To Be) Close To You / Carpenters,バート・バカラック＆ハル・デヴィッドの作による永遠の名曲！1970年に発表されたカーペンターズのヴァージョンは全米チャートでNO.1を記録しています。なお、邦題は「遙かなる影」。,https://music.apple.com/us/album/they-long-to-be-close-to-you/1423766994?i=1423767002&uo=4,100,(They Long To Be) Close To You,Carpenters,Close To You
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,2,Lately,Stevie Wonder,Lately / Stevie Wonder,スティーヴィー・ワンダーが1980年にリリースしたアルバム『Hotter Than July』に収録されている名バラードです。,https://music.apple.com/us/album/lately/1745597958?i=1745599893&uo=4,100,Lately,Stevie Wonder,At The Close Of A Century
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,3,I Dance Alone,藤原ヒロシ feat. Janis Ian,I Dance Alone / 藤原ヒロシ feat. Janis Ian,ファション・デザイナーを始め多岐にわたって活躍しているクリエーター、藤原ヒロシが米女性シンガーソングライターのジャニス・イアンをゲスト・ヴォーカリストに迎えた曲で、1996年にシングル盤としてリリースされ、翌年のベスト・アルバムにも収録されています。,,0,,,
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,4,Make A Rainbow,Benny Sings,Make A Rainbow / Benny Sings,オランダ出身の男性アーティスト、ベニー・シングスが2005年にリリースされたセカンド・アルバム『I Love You Benny Sings Live at the Bimhuis』に収録されている曲です。,https://music.apple.com/us/album/make-a-rainbow/1792456707?i=1792456728&uo=4,100,Make A Rainbow,Benny Sings,The Best Of Benny Sings
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,5,プライマル,Original Love,プライマル / Original Love,結成当初はバンドとして活動し、1995年以降は田島貴男のソロ・ユニットとなって現在に至るORIGINAL LOVE。この曲は1996年にシングル盤としてリリースされた曲で、その当時、テレビ・ドラマの主題歌としても使われ大ヒットしました。,https://music.apple.com/jp/album/%E3%83%97%E3%83%A9%E3%82%A4%E3%83%9E%E3%83%AB/274517536?i=274517630&uo=4,100,プライマル,Original Love,プライマル - Single
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,6,I Try,Macy Gray,I Try / Macy Gray,米オハイオ州出身の黒人女性アーティスト、メイシー・グレイ。1999年リリースのアルバム『On House Life Is』に収録されている曲です。,https://music.apple.com/us/album/i-try/157506704?i=157507006&uo=4,100,I Try,Macy Gray,On How Life Is
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,7,Zebra,Beach House,Zebra / Beach House,映画音楽の巨匠ミシェル・ルグランの姪ヴィクトリア・ルグランと、米バルチモア出身の男性アレックス・スカリーの男女デュオ、ビーチ・ハウス。2010年にリリースされたアルバム『Teen Dream』から。,https://music.apple.com/us/album/zebra/349535407?i=349535420&uo=4,100,Zebra,Beach House,Teen Dream (Bonus Track Version)
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,8,Lost In Love,Air Supply,Lost In Love / Air Supply,豪メルボルン出身のバンド、エア・サプライの代表曲で、1980年に大ヒットを記録しています。,https://music.apple.com/us/album/lost-in-love/913765043?i=913765101&uo=4,100,Lost in Love,Air Supply,Lost in Love
2016.01.31,Theme is... SNOW,https://www.j-wave.co.jp/original/travelling/160131.html,9,Meeting Across The River,Bruce Springsteen,Meeting Across The River / Bruce Springsteen,「ボス」ことブルース・スプリングスティーンが1975年にリリースした名盤『Born To Run』に収録されている曲で、ニューヨークの川沿いのシーンを歌った心に沁みる作品です。,https://music.apple.com/us/album/meeting-across-the-river/310730204?i=310730222&uo=4,100,Meeting Across the River,Bruce Springsteen,Born to Run
2016.02.07,Rest in Peace！ David Bowie & Gren Frey,https://www.j-wave.co.jp/original/travelling/160207.html,1,Shape Of My Heart,Sting,Shape Of My Heart / Sting,1993年にリリースされた5枚目のソロ・アルバム『Ten Summoner’s Tales』に収録されている曲。ジャン・レノ主演の映画『レオン』のエンディングでも使われています。,https://music.apple.com/us/album/shape-of-my-heart/1415203729?i=1415203739&uo=4,100,Shape of My Heart,Sting,Ten Summoner's Tales
2016.02.07,Rest in Peace！ David Bowie & Gren Frey,https://www.j-wave.co.jp/original/travelling/160207.html,2,Quicksand,David Bowie,Quicksand / David Bowie,1971年にリリースされた4枚目のアルバム『Hunky Dory』から。,https://music.apple.com/us/album/quicksand/1039798000?i=1039798015&uo=4,100,Quicksand,David Bowie,Hunky Dory (2015 Remaster)
2016.02.07,Rest in Peace！ David Bowie & Gren Frey,https://www.j-wave.co.jp/original/travelling/160207.html,3,Five Years,David Bowie,Five Years / David Bowie,デヴィッド・ボウイの代表作と呼ばれることが多い1972年リリースのアルバム『Ziggy Stardust』のオープニング・トラック。,https://music.apple.com/us/album/five-years/285835668?i=285835674&uo=4,100,Five Years,David Bowie,What We Do Is Secret (Original Motion Picture Soundtrack)
